"campaign","date","roundNum","round","spp","ID","leafAge","treatment","Obs","HHMMSS","FTime","Photo","Cond","Ci","Trmmol","VpdL","Area","Tleaf","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","DateTime","Time","rep","CiCa","Dmmol","gc","CAPindex","MESindex","fround","gc_CAP","gc_MES","qfitCAP","qfitMES"
"Aug-15","20/08/2015",3,"3","QUE",2061,"mature","control",392,"11:47:19",16080.25,5.24,0.0499,221,0.8,1.6,2,27.21,400.23,398.01,19.51,19.82,64.55,65.59,500,1500,2015-08-20 11:47:19,11.7833333333333,"3_QUE_control_mature",0.555262430592196,15.748031496063,0.0311875,0.00371682264269413,0.024194650840914,"3",0.0405806519794338,0.0465612429050816,"yes","yes"
"Aug-15","20/08/2015",4,"4","QUE",7074,"mature","control",511,"12:59:22",20376.92,6.9,0.0757,241,1.43,1.9,2,28.19,400.58,397.59,18.46,19.02,54.19,55.83,500,1499,2015-08-20 12:59:22,12.9833333333333,"4_QUE_control_mature",0.606152066198848,18.7007874015748,0.0473125,0.00449662399519472,0.0254928459884281,"4",0.0520500240163268,0.0504544640037229,"yes","yes"
"Aug-15","20/08/2015",4,"4","QUE",6051,"mature","control",525,"13:08:02",20923,1.6,0.012,176,0.25,2.08,2,28.9,399.8,399.12,18.67,18.77,54.3,54.58,500,1500,2015-08-20 13:08:02,13.1333333333333,"4_QUE_control_mature",0.44097013429545,20.4724409448819,0.0075,0.000992279529602718,0.0117075121716655,"4",0.0066538475391033,0.0091129503106508,"yes","yes"
"Aug-15","20/08/2015",4,"4","QUE",2061,"mature","control",533,"13:17:26",21484.77,2.14,0.0251,249,0.52,2.08,2,28.98,400.47,398.9,18.63,18.97,54.75,55.75,300,1500,2015-08-20 13:17:26,13.2833333333333,"4_QUE_control_mature",0.624216595638005,20.4724409448819,0.0156875,0.00132799368904267,0.013543958285325,"4",0.0110890189717562,0.0146203586305076,"yes","yes"
"Aug-15","20/08/2015",5,"5","QUE",7074,"mature","control",622,"14:54:29",27309.9,5.4,0.0517,216,1.3,2.5,2,30.41,400.39,396.45,17.34,18.19,46.61,48.89,300,1499,2015-08-20 14:54:29,14.9,"5_QUE_control_mature",0.54483541430193,24.6062992125984,0.0323125,0.00307776565944529,0.0196922893423285,"5",0.0355468946470627,0.0330588901859477,"yes","yes"
"Aug-15","20/08/2015",5,"5","QUE",6051,"mature","control",629,"15:01:35",27735.2,4.29,0.0523,252,1.31,2.49,2,30.28,400.39,397.19,17.17,18.02,46.19,48.5,300,1501,2015-08-20 15:01:35,15.0166666666667,"5_QUE_control_mature",0.634457060852489,24.507874015748,0.0326875,0.00244490362650051,0.0175688959689809,"5",0.0268859594249112,0.0266909416555113,"yes","yes"
"Aug-15","20/08/2015",5,"5","QUE",2061,"mature","control",639,"15:09:35",28215.3,5.57,0.0615,237,1.57,2.54,2,30.55,400.32,396.2,17.11,18.14,46.23,49.01,300,1501,2015-08-20 15:09:35,15.15,"5_QUE_control_mature",0.598182735991923,25,0.0384375,0.00315178950346584,0.0198487704388264,"5",0.0366816751393713,0.0335281690209447,"yes","yes"
"Aug-15","20/08/2015",6,"6","QUE",7074,"mature","control",720,"16:40:43",33683.4,7.45,0.101,262,2.6,2.58,2,30.42,400.33,394.69,15.86,17.56,41.47,45.91,300,1501,2015-08-20 16:40:43,16.6666666666667,"6_QUE_control_mature",0.66381210570321,25.3937007874016,0.063125,0.00420072879755945,0.0228255279352658,"6",0.0512027258166267,0.0424553130738773,"yes","yes"
"Aug-15","20/08/2015",6,"6","QUE",6051,"mature","control",725,"16:44:36",33916.7,0.21,0.0131,355,0.4,3.04,2,31.63,400.13,399.88,15.76,16.03,41.72,42.41,300,1501,2015-08-20 16:44:36,16.7333333333333,"6_QUE_control_mature",0.88776632989897,29.9212598425197,0.0081875,0.000107498653178668,0.00350466532190307,"6",-0.00493350121684081,-0.0154869694206557,"yes","yes"
"Aug-15","20/08/2015",6,"6","QUE",2061,"mature","control",735,"16:52:30",34391.3,2.7,0.0332,253,0.96,2.85,2,30.98,400.19,398.14,15.55,16.17,41.2,42.86,300,1501,2015-08-20 16:52:30,16.8666666666667,"6_QUE_control_mature",0.635454865122821,28.0511811023622,0.02075,0.00143444197346729,0.0130104917908535,"6",0.0136022658969221,0.0130205197960524,"yes","yes"
"Aug-15","05/08/2015",1,"1","ZEA",2022,"mature","control",6,"07:56:10",2230.5,10.39,0.0585,104,0.86,1.46,2,22.31,400.05,395.77,11.94,12.28,50.42,51.85,501,1798,2015-08-05 07:56:10,7.93333333333333,"1_ZEA_control_mature",0.26277888672714,14.3700787401575,0.0365625,0.00776402031418612,0.0357782054196456,"1",0.0445356951647589,0.0586356305766974,"no","yes"
"Aug-15","05/08/2015",1,"1","ZEA",9021,"mature","control",54,"09:19:04",7205.5,9.61,0.0466,60,0.52,1.11,2,23.49,400.23,396.3,17.55,17.75,74.24,75.1,500,1798,2015-08-05 09:19:04,9.31666666666667,"1_ZEA_control_mature",0.151400454201363,10.9251968503937,0.029125,0.00822352298581577,0.03943316593635,"1",0.0427174136111204,0.0641504528740091,"no","yes"
"Aug-15","05/08/2015",1,"1","ZEA",9023,"mature","control",95,"10:36:18",11838.1,25.82,0.1792,138,2.6,1.52,2,26.74,400.24,389.53,18.97,19.99,63.5,66.91,500,1800,2015-08-05 10:36:18,10.6,"1_ZEA_control_mature",0.354273098349293,14.9606299212598,0.112,0.0192498458312625,0.0557719932978518,"1",0.100359559112837,0.0888034495434188,"no","yes"
"Aug-15","05/08/2015",2,"2","ZEA",2022,"mature","control",200,"13:33:39",22479.4,13.8,0.0812,109,2.18,2.64,2,32.5,399.53,393.67,21.69,22.54,51.7,53.73,500,1800,2015-08-05 13:33:39,13.55,"2_ZEA_control_mature",0.276881652145198,25.9842519685039,0.05075,0.00771464340220944,0.0307553293463691,"2",0.0543827121171353,0.0510568157471145,"no","yes"
"Aug-15","05/08/2015",2,"2","ZEA",9021,"mature","control",240,"14:16:49",25070.2,7.37,0.0415,100,1.12,2.65,2,32.51,399.95,396.83,22.01,22.45,50.27,51.27,500,1799,2015-08-05 14:16:49,14.2666666666667,"2_ZEA_control_mature",0.251997076833909,26.0826771653543,0.0259375,0.00407558549840808,0.0223329951348065,"2",0.0324505019892565,0.0383486958391004,"no","yes"
"Aug-15","05/08/2015",3,"3","ZEA",2022,"mature","control",333,"16:05:57",31617.5,19.52,0.123,120,4.16,3.33,2,35.51,400.06,391.6,22.99,24.61,43.32,46.38,500,1799,2015-08-05 16:05:57,16.0833333333333,"3_ZEA_control_mature",0.306435137895812,32.7755905511811,0.076875,0.00977385345774572,0.0326651975405957,"3",0.0729489007650626,0.0539385387245065,"no","yes"
"Aug-15","05/08/2015",3,"3","ZEA",9021,"mature","control",368,"16:45:40",34001.2,17.54,0.0969,84,3.65,3.7,2,36.41,399.84,392.25,22.42,23.85,42.96,45.69,500,1801,2015-08-05 16:45:40,16.75,"3_ZEA_control_mature",0.21414913957935,36.4173228346457,0.0605625,0.0083162665529664,0.0293479117917439,"3",0.0658091475475308,0.0489332202454937,"no","yes"
"Aug-15","05/08/2015",3,"3","ZEA",7032,"mature","control",388,"17:04:40",35140.5,1.11,0.0644,350,2.31,3.49,2,35.54,399.68,398.87,22.18,23.08,43.34,45.1,500,1500,2015-08-05 17:04:40,17.0666666666667,"3_ZEA_control_mature",0.877478877829869,34.3503937007874,0.04025,0.000531815210627154,0.00753073657416896,"3",0.011421001941501,0.0160141657702548,"no","yes"
"Aug-15","05/08/2015",3,"3","ZEA",9023,"mature","control",403,"17:21:33",36154,1.74,0.0096,100,0.38,3.86,2,36.33,399.49,398.73,21.85,22,41.93,42.21,500,1800,2015-08-05 17:21:33,17.35,"3_ZEA_control_mature",0.250796278183232,37.992125984252,0.006,0.000793006690093427,0.00896716239918514,"3",0.013437567421939,0.0181815306794047,"no","yes"
"Aug-15","06/08/2015",1,"1","BET",3014,"mature","drought",8,"08:04:43",1136.3,3.15,0.0242,183,0.39,1.6,2,23.26,400.08,398.76,12.27,12.42,48.12,48.72,501,1499,2015-08-06 08:04:43,8.06666666666667,"1_BET_drought_mature",0.458922660246765,15.748031496063,0.015125,0.00222964242466872,0.0187392001423996,"1",0.0183119510389377,0.0208941810017779,"yes","yes"
"Aug-15","06/08/2015",1,"1","BET",1112,"mature","drought",28,"08:26:39",2451.8,0.84,0.0118,276,0.18,1.5,2,23.5,399.76,399.39,13.76,13.83,55.39,55.67,501,1500,2015-08-06 08:26:39,8.43333333333333,"1_BET_drought_mature",0.691053857132127,14.7637795275591,0.007375,0.0006129858639372,0.00998540882549596,"1",0.00834733828441396,0.0099391168789661,"yes","yes"
"Aug-15","06/08/2015",1,"1","BET",1113,"mature","drought",49,"08:44:24",3516.2,6.66,0.0702,237,0.95,1.36,2,23.75,399.66,396.85,15.29,15.66,61.87,63.39,501,1499,2015-08-06 08:44:24,8.73333333333333,"1_BET_drought_mature",0.597202973415648,13.3858267716535,0.043875,0.00514074074359562,0.0296340875536961,"1",0.0345238823538485,0.0345287521128224,"yes","yes"
"Aug-15","06/08/2015",1,"1","BET",7024,"mature","drought",70,"09:03:35",4667.3,8.9,0.0661,174,0.87,1.31,2,24.33,400.32,396.63,16.82,17.16,67.34,68.71,500,1498,2015-08-06 09:03:35,9.05,"1_BET_drought_mature",0.438696013917253,12.8937007874016,0.0413125,0.00700398478842137,0.0349154954333053,"1",0.0448668281619173,0.0411382496305571,"yes","yes"
"Aug-15","06/08/2015",2,"2","BET",3014,"mature","drought",166,"11:11:17",12330.2,1.21,0.0123,231,0.24,1.89,2,28.53,399.61,398.74,19.77,19.92,56.88,57.32,300,1499,2015-08-06 11:11:17,11.1833333333333,"2_BET_drought_mature",0.579324873351056,18.6023622047244,0.0076875,0.000788067692651518,0.0106863586697309,"2",0.00976699218035763,0.0108163311296235,"yes","yes"
"Aug-15","06/08/2015",2,"2","BET",1112,"mature","drought",18,"11:26:19",711.3,0,0.0059,386,0.12,2.06,2,29.47,399.95,399.92,20.3,20.38,58.43,58.66,300,1499,2015-08-06 11:26:19,11.4333333333333,"2_BET_drought_mature",0.965193038607722,20.2755905511811,0.0036875,0,0,"2",0.00467559958973471,-0.00255727354384006,"yes","yes"
"Aug-15","06/08/2015",2,"2","BET",1113,"mature","drought",38,"11:44:05",1777.8,3.58,0.0247,157,0.49,1.96,2,29.34,400.2,398.69,20.88,21.07,58.88,59.42,500,1500,2015-08-06 11:44:05,11.7333333333333,"2_BET_drought_mature",0.393789661140234,19.2913385826772,0.0154375,0.0022899449856245,0.0180514437434078,"2",0.0196512631151208,0.0200334778870851,"yes","yes"
"Aug-15","06/08/2015",2,"2","BET",7024,"mature","drought",58,"12:00:03",2734.8,2.32,0.0198,202,0.39,1.92,2,29.09,400.5,399.51,20.76,20.91,58.04,58.47,500,1500,2015-08-06 12:00:03,12,"2_BET_drought_mature",0.505619383745088,18.8976377952756,0.012375,0.00149591896891814,0.0146653409128766,"2",0.0143911428243967,0.0157958884481784,"yes","yes"
"Aug-15","06/08/2015",3,"3","BET",3014,"mature","drought",149,"13:32:58",8310.8,1.26,0.0143,245,0.32,2.24,2,30.47,399.9,399.34,20.95,21.07,54.55,54.88,500,1500,2015-08-06 13:32:58,13.5333333333333,"3_BET_drought_mature",0.613512295287224,22.0472440944882,0.0089375,0.000752530713945316,0.010008374462515,"3",0.00982517240409381,0.00996785757166225,"yes","yes"
"Aug-15","06/08/2015",3,"3","BET",1112,"mature","drought",171,"13:48:21",9232.9,-0.2,0.0047,451,0.11,2.39,2,30.96,399.55,399.65,20.77,20.84,54.97,55.16,300,1500,2015-08-06 13:48:21,13.8,"3_BET_drought_mature",1.12848742649819,23.5236220472441,0.0029375,-0.000115539730767891,NA,"3",0.00386709031151312,NA,"yes","yes"
"Aug-15","06/08/2015",3,"3","BET",1113,"mature","drought",191,"14:01:45",10037.8,-0.01,0.0085,385,0.2,2.35,2,30.73,399.68,399.63,20.51,20.64,53.96,54.3,300,1500,2015-08-06 14:01:45,14.0166666666667,"3_BET_drought_mature",0.963391136801541,23.1299212598425,0.0053125,-5.8262714199821e-06,NA,"3",0.00463506671348229,NA,"yes","yes"
"Aug-15","06/08/2015",3,"3","BET",7024,"mature","drought",212,"14:14:43",10815,0.62,0.0117,300,0.29,2.47,2,31.13,399.76,399.46,20.41,20.53,53.41,53.71,500,1499,2015-08-06 14:14:43,14.2333333333333,"3_BET_drought_mature",0.751013868722776,24.3110236220472,0.0073125,0.000352512711659483,0.00668461791455325,"3",0.00717074750410498,0.00580829232806032,"yes","yes"
"Aug-15","06/08/2015",4,"4","BET",3014,"mature","drought",298,"15:15:17",14449.7,-0.14,0.0118,400,0.33,2.69,2,31.94,400.36,400.37,20.27,20.39,50.04,50.36,500,1499,2015-08-06 15:15:17,15.25,"4_BET_drought_mature",0.999075854834278,26.4763779527559,0.007375,-7.60811293765349e-05,NA,"4",0.00412073400052337,NA,"yes","yes"
"Aug-15","06/08/2015",4,"4","BET",1112,"mature","drought",318,"15:29:23",15294.8,-0.37,0.0098,440,0.29,2.85,2,32.54,399.92,400.02,20.36,20.48,50.83,51.11,500,1499,2015-08-06 15:29:23,15.4833333333333,"4_BET_drought_mature",1.09994500274986,28.0511811023622,0.006125,-0.000195537292774424,NA,"4",0.00322004068852125,NA,"yes","yes"
"Aug-15","06/08/2015",4,"4","BET",1113,"mature","drought",343,"15:47:35",16386.7,0.46,0.0119,320,0.34,2.81,2,32.33,399.79,399.55,20.19,20.32,50.73,51.07,500,1499,2015-08-06 15:47:35,15.7833333333333,"4_BET_drought_mature",0.800901013640345,27.6574803149606,0.0074375,0.000245147054802869,0.00539759376757872,"4",0.0064913046619823,0.00419762655510695,"yes","yes"
"Aug-15","06/08/2015",4,"4","BET",7024,"mature","drought",363,"16:06:01",17492.8,-0.09,0.0094,395,0.28,2.91,2,32.63,399.77,399.76,20.09,20.2,49.96,50.23,500,1499,2015-08-06 16:06:01,16.1,"4_BET_drought_mature",0.988092855713428,28.6417322834646,0.005875,-4.71045097200218e-05,NA,"4",0.00432234616619,NA,"yes","yes"
"Aug-15","06/08/2015",1,"1","EUC",7111,"mature","drought",85,"09:28:55",6187.5,7.44,0.1118,283,1.07,0.96,2,22.72,399.76,396.62,17.43,17.85,64.61,66.17,500,1499,2015-08-06 09:28:55,9.46666666666667,"1_EUC_drought_mature",0.71352932277747,9.4488188976378,0.069875,0.0068397531316499,0.0372920141957216,"1",0.0578954071632244,0.0596913957218157,"yes","yes"
"Aug-15","06/08/2015",1,"1","EUC",4122,"mature","drought",105,"09:48:32",7364.4,7.34,0.0791,241,0.97,1.23,2,24.42,399.97,396.88,17.77,18.15,66.33,67.76,500,1499,2015-08-06 09:48:32,9.8,"1_EUC_drought_mature",0.607236444265269,12.1062992125984,0.0494375,0.00595700053012425,0.0327115390034845,"1",0.0538951259356964,0.0514123940158164,"yes","yes"
"Aug-15","06/08/2015",1,"1","EUC",4121,"mature","drought",126,"10:14:16",8908.5,2.47,0.0296,260,0.31,1.03,2,23.13,400.25,399.22,17.76,17.88,66.3,66.75,500,1498,2015-08-06 10:14:16,10.2333333333333,"1_EUC_drought_mature",0.651269976454085,10.1377952755906,0.0185,0.00217621705104391,0.0206683227084187,"1",0.0242398726424033,0.0296448253536069,"yes","yes"
"Aug-15","06/08/2015",1,"1","EUC",6094,"mature","drought",147,"10:39:02",10394.5,1.13,0.0081,165,0.12,1.46,2,25.97,400.2,399.73,18.78,18.83,69.33,69.5,500,1501,2015-08-06 10:39:02,10.65,"1_EUC_drought_mature",0.412778625572261,14.3700787401575,0.0050625,0.000835035587003173,0.0117335036803443,"1",0.0148510451603792,0.0134955441389442,"yes","yes"
"Aug-15","06/08/2015",2,"2","EUC",7111,"mature","drought",74,"12:13:59",3572,0.86,0.0158,303,0.28,1.72,2,27.89,399.76,399.11,20.06,20.24,56.65,57.16,300,1498,2015-08-06 12:13:59,12.2166666666667,"2_EUC_drought_mature",0.759189195961013,16.9291338582677,0.009875,0.000586532567461619,0.00943903050587212,"2",0.0130566141170605,0.00934838766967252,"yes","yes"
"Aug-15","06/08/2015",2,"2","EUC",4122,"mature","drought",96,"12:32:39",4691.75,2.93,0.0247,199,0.51,2.05,2,29.61,399.82,398.57,20.64,20.84,57.79,58.35,500,1500,2015-08-06 12:32:39,12.5333333333333,"2_EUC_drought_mature",0.499284943673633,20.1771653543307,0.0154375,0.00183318877142337,0.015970869632489,"2",0.0241065811695481,0.0211543914144854,"yes","yes"
"Aug-15","06/08/2015",2,"2","EUC",4121,"mature","drought",116,"12:57:03",6155.4,0.84,0.0168,307,0.37,2.18,2,30.22,399.93,399.28,20.77,21.02,57.18,57.85,300,1500,2015-08-06 12:57:03,12.95,"2_EUC_drought_mature",0.768883991184132,21.4566929133858,0.0105,0.000508629814866319,0.00828419321032421,"2",0.0126726254967121,0.00726107149859131,"yes","yes"
"Aug-15","06/08/2015",2,"2","EUC",6094,"mature","drought",136,"13:16:51",7343.7,-0.06,0.0108,395,0.22,2.04,2,29.64,399.9,399.88,20.87,21.02,57.34,57.74,300,1499,2015-08-06 13:16:51,13.2666666666667,"2_EUC_drought_mature",0.987796338901671,20.0787401574803,0.00675,-3.74935607239692e-05,NA,"2",0.00785801226156365,NA,"yes","yes"
"Aug-15","06/08/2015",3,"3b","EUC",7111,"mature","drought",224,"14:23:31",11342.7,0.12,0.0089,364,0.19,2.1,2,29.66,400.3,400.17,20.39,20.51,54.03,54.36,300,1501,2015-08-06 14:23:31,14.3833333333333,"3b_EUC_drought_mature",0.909613414298923,20.6692913385827,0.0055625,7.38481469520623e-05,0.00318623946892951,"3",0.00882874992989595,-0.00195324927617069,"yes","yes"
"Aug-15","06/08/2015",3,"3b","EUC",4122,"mature","drought",244,"14:38:50",12261.7,1.01,0.0217,310,0.54,2.46,2,31.24,399.46,398.64,20.49,20.85,53.87,54.8,300,1499,2015-08-06 14:38:50,14.6333333333333,"3b_EUC_drought_mature",0.777643989564519,24.2125984251969,0.0135625,0.000576746395630273,0.00855898181064484,"3",0.0134402343287962,0.00775773946323814,"yes","yes"
"Aug-15","06/08/2015",3,"3b","EUC",4121,"mature","drought",264,"14:52:44",13095.9,-0.31,0.0086,444,0.19,2.13,2,29.77,400.16,400.32,20.33,20.45,53.91,54.23,300,1499,2015-08-06 14:52:44,14.8666666666667,"3b_EUC_drought_mature",1.10911270983213,20.9645669291339,0.005375,-0.000189346669963259,NA,"3",0.00652214911775559,NA,"yes","yes"
"Aug-15","06/08/2015",3,"3b","EUC",6094,"mature","drought",285,"15:07:11",13962.75,-0.33,0.0107,433,0.28,2.56,2,31.4,400.1,400.18,20.23,20.33,53.42,53.71,500,1499,2015-08-06 15:07:11,15.1166666666667,"3b_EUC_drought_mature",1.08201309410765,25.1968503937008,0.0066875,-0.00018392883077344,NA,"3",0.00648857816467073,NA,"yes","yes"
"Aug-15","06/08/2015",4,"4b","EUC",7111,"mature","drought",374,"16:14:24",17996.5,-1.04,0.0191,467,0.55,2.81,2,32.34,399.83,400.37,20,20.35,49.75,50.64,300,1499,2015-08-06 16:14:24,16.2333333333333,"4b_EUC_drought_mature",1.16642106051902,27.6574803149606,0.0119375,-0.000552974665358969,NA,"4",0.00295585990731485,NA,"yes","yes"
"Aug-15","06/08/2015",4,"4b","EUC",4122,"mature","drought",394,"16:26:29",18720.8,-1.17,0.0265,452,0.76,2.8,2,32.34,399.89,400.46,19.92,20.41,49.53,50.76,300,1498,2015-08-06 16:26:29,16.4333333333333,"4b_EUC_drought_mature",1.12870199270839,27.5590551181102,0.0165625,-0.000623049596022842,NA,"4",0.00229925869234609,NA,"yes","yes"
"Aug-15","06/08/2015",4,"4b","EUC",4121,"mature","drought",409,"16:39:49",19520.8,-0.29,0.012,419,0.37,3.01,2,32.99,399.84,399.93,19.92,20.16,49.49,50.09,300,1501,2015-08-06 16:39:49,16.65,"4b_EUC_drought_mature",1.0476833445853,29.6259842519685,0.0075,-0.000149167589298652,NA,"4",0.00674571676649774,NA,"yes","yes"
"Aug-15","06/08/2015",4,"4b","EUC",6094,"mature","drought",424,"16:55:09",20440.9,-1.17,0.009,585,0.28,3.01,2,32.92,399.89,400.59,19.77,19.95,48.9,49.35,300,1501,2015-08-06 16:55:09,16.9166666666667,"4b_EUC_drought_mature",1.46034598966524,29.6259842519685,0.005625,-0.000600704081466388,NA,"4",0.00239416905803326,NA,"yes","yes"
"Aug-15","21/08/2015",1,"1","MOL",8034,"mature","drought",9,"08:24:12",1251.4,0.21,0.0146,365,0.25,1.68,2,23.29,399.47,399.27,11.47,11.63,49.39,50.08,300,1498,2015-08-21 08:24:12,8.4,"1_MOL_drought_mature",0.914168357251985,16.5354330708661,0.009125,0.000144853038636546,0.00471845611574747,"1",0.0133226988351513,0.0124788329610353,"yes","yes"
"Aug-15","21/08/2015",1,"1","MOL",5111,"mature","drought",36,"08:53:07",2985.9,7.94,0.0879,243,1.26,1.44,2,23.61,399.77,396.39,14.06,14.56,58.9,60.98,500,1497,2015-08-21 08:53:07,8.88333333333333,"1_MOL_drought_mature",0.613032619389995,14.1732283464567,0.0549375,0.00596382276500788,0.0314655390953524,"1",0.0566928602763837,0.0519689578083161,"yes","yes"
"Aug-15","21/08/2015",1,"1","MOL",1104,"mature","drought",57,"09:18:28",4506.7,4.38,0.0633,279,0.91,1.44,2,24.29,399.73,397.83,15.42,15.78,63.88,65.36,500,1499,2015-08-21 09:18:28,9.3,"1_MOL_drought_mature",0.701304577332026,14.1732283464567,0.0395625,0.00327652516020946,0.0233227397539103,"1",0.0366436152752278,0.0399467061539919,"yes","yes"
"Aug-15","21/08/2015",1,"1","MOL",2121,"mature","drought",79,"09:45:58",6157,4.33,0.0664,285,0.98,1.47,2,25.12,399.94,398.06,16.57,16.95,66.65,68.19,500,1499,2015-08-21 09:45:58,9.75,"1_MOL_drought_mature",0.715972466462342,14.4685039370079,0.0415,0.00320382401429078,0.0229439627092598,"1",0.0362262039593468,0.0393874693656685,"yes","yes"
"Aug-15","21/08/2015",2,"2","MOL",8034,"mature","drought",94,"10:07:06",7425.2,2.9,0.0314,239,0.67,2.14,2,28.39,399.89,398.62,16.86,17.13,50.95,51.75,500,1499,2015-08-21 10:07:06,10.1166666666667,"2_MOL_drought_mature",0.599568511364207,21.0629921259843,0.019625,0.00177560593040493,0.0155501035630846,"2",0.0269099957518682,0.0284709734992478,"yes","yes"
"Aug-15","21/08/2015",2,"2","MOL",5111,"mature","drought",114,"10:32:19",8937.7,4.35,0.0544,258,1.12,2.05,2,28.38,399.65,397.74,17.56,18,52.3,53.61,500,1500,2015-08-21 10:32:19,10.5333333333333,"2_MOL_drought_mature",0.64866495700709,20.1771653543307,0.034,0.00272799180385335,0.0194825814691209,"2",0.0345348477451696,0.0342769914335011,"yes","yes"
"Aug-15","21/08/2015",2,"2","MOL",1104,"mature","drought",134,"10:54:10",10247.5,3.09,0.0373,253,0.85,2.27,2,29.69,399.6,398.23,18.45,18.78,55.08,56.08,500,1499,2015-08-21 10:54:10,10.9,"2_MOL_drought_mature",0.635311252291389,22.3425196850394,0.0233125,0.001838980962281,0.0155935712149641,"2",0.0276876595413595,0.0285351503293287,"yes","yes"
"Aug-15","21/08/2015",2,"2","MOL",2121,"mature","drought",154,"11:16:13",11571.8,3.19,0.0311,223,0.72,2.29,2,29.98,400.42,399.02,19.04,19.32,56.32,57.15,500,1500,2015-08-21 11:16:13,11.2666666666667,"2_MOL_drought_mature",0.558869229612551,22.5393700787402,0.0194375,0.00188599502192418,0.0157570472064169,"2",0.0281228351738822,0.0287765107541992,"yes","yes"
"Aug-15","21/08/2015",3,"3","MOL",8034,"mature","drought",169,"11:32:00",12518.5,2.63,0.0267,228,0.66,2.46,2,30.81,400.16,399,19.43,19.69,52.26,52.96,500,1500,2015-08-21 11:32:00,11.5333333333333,"3_MOL_drought_mature",0.571428571428571,24.2125984251969,0.0166875,0.00150030713932522,0.0138044703038851,"3",0.0251259012807103,0.0258936728120694,"yes","yes"
"Aug-15","21/08/2015",3,"3","MOL",5111,"mature","drought",189,"11:54:39",13877.6,4.74,0.0682,273,1.6,2.32,2,30.64,400.01,397.86,19.94,20.56,53.24,54.91,500,1500,2015-08-21 11:54:39,11.9,"3_MOL_drought_mature",0.686171014929875,22.8346456692913,0.042625,0.00279330462771078,0.0191139563492901,"3",0.0358703550523575,0.0337327432246381,"yes","yes"
"Aug-15","21/08/2015",3,"3","MOL",1104,"mature","drought",208,"12:19:43",15382.17,2.49,0.0504,306,1.23,2.41,2,31.01,400.17,398.98,20.13,20.61,52.5,53.76,500,1499,2015-08-21 12:19:43,12.3166666666667,"3_MOL_drought_mature",0.766955737129681,23.7204724409449,0.0315,0.00143518269419026,0.0135710287162685,"3",0.024492610557978,0.0255490132674545,"yes","yes"
"Aug-15","21/08/2015",3,"3","MOL",1104,"mature","drought",211,"12:20:09",15408.25,2.51,0.0523,308,1.27,2.41,2,30.98,400.4,399.19,20.14,20.64,51.88,53.16,500,1501,2015-08-21 12:20:09,12.3333333333333,"3_MOL_drought_mature",0.771562413888123,23.7204724409449,0.0326875,0.0014458579229836,0.013621407470457,"3",0.0245840586029497,0.0256233938380039,"yes","yes"
"Aug-15","21/08/2015",3,"3","MOL",2121,"mature","drought",229,"12:45:32",16930.7,2.91,0.0375,261,0.95,2.51,2,31.32,400.19,398.88,20.09,20.46,51.75,52.71,500,1500,2015-08-21 12:45:32,12.75,"3_MOL_drought_mature",0.654332129963899,24.7047244094488,0.0234375,0.00164397202315121,0.014377792664003,"3",0.0264456056112665,0.0267401416249885,"yes","yes"
"Aug-15","21/08/2015",4,"4","MOL",8034,"mature","drought",244,"12:57:35",17654.25,0.95,0.0223,315,0.63,2.77,2,32.24,399.84,399.36,20.11,20.35,52.2,52.83,500,1501,2015-08-21 12:57:35,12.95,"4_MOL_drought_mature",0.788762019230769,27.2637795275591,0.0139375,0.000510196009328078,0.00781469481022811,"4",0.0167479579417959,0.0170502044520968,"yes","yes"
"Aug-15","21/08/2015",4,"4","MOL",5111,"mature","drought",268,"13:24:34",19273.25,2.93,0.035,248,1.08,3.03,2,32.98,399.58,398.24,19.41,19.83,46.54,47.55,500,1500,2015-08-21 13:24:34,13.4,"4_MOL_drought_mature",0.622740056247489,29.8228346456693,0.021875,0.00150926594106153,0.0131427323713973,"4",0.0260187016175428,0.024916664829926,"yes","yes"
"Aug-15","21/08/2015",4,"4","MOL",1104,"mature","drought",290,"13:44:08",20447.25,1.27,0.031,316,0.97,3.08,2,33.15,399.66,399,19.43,19.81,45.8,46.69,500,1498,2015-08-21 13:44:08,13.7333333333333,"4_MOL_drought_mature",0.791979949874687,30.3149606299213,0.019375,0.000647471033354072,0.00857306128598001,"4",0.0181562656017926,0.0181698774583185,"yes","yes"
"Aug-15","21/08/2015",4,"4","MOL",2121,"mature","drought",314,"14:02:35",21554.25,0.96,0.0407,342,1.31,3.17,2,33.47,399.57,398.98,19.36,19.87,45.59,46.8,500,1501,2015-08-21 14:02:35,14.0333333333333,"4_MOL_drought_mature",0.85718582385082,31.2007874015748,0.0254375,0.000482456281278449,0.00734729711699416,"4",0.0166763450794869,0.0163601257144186,"yes","yes"
"Aug-15","21/08/2015",5,"5","MOL",8034,"mature","drought",332,"14:25:39",22938.25,2.14,0.0332,276,1.21,3.57,2,34.78,400.56,398.82,18.94,19.73,40.16,41.83,300,1499,2015-08-21 14:25:39,14.4166666666667,"5_MOL_drought_mature",0.69204152249135,35.1377952755906,0.02075,0.00101389068888027,0.0103393193362024,"5",0.0219556986831631,0.0207776291510538,"yes","yes"
